claim_id,monto_fraude,MARCA_VEHICULO_te,lag_dias,PRIMA_MENSUAL_UF,PRODUCTO_te,ANIO_VEHICULO,CANTIDAD_HIJOS,fraude_bin
4070,0,0.05319148936170213,6,0.7666438356164383,0.031151003167898626,2023,0,0
4071,0,0.05421686746987952,10,0.9123287671232876,0.03978422117329737,2024,0,0
4072,0,0.010830324909747292,3,4.268331053351573,0.011505273250239693,2023,0,0
4074,0,0.02888086642599278,2,2.0940492476060193,0.031151003167898626,2021,1,0
4076,0,0.05049088359046283,0,0.0119112814895947,0.03978422117329737,2021,1,0
4078,0,0.05319148936170213,7,0.8070451436388508,0.03163686382393398,2023,0,0
4079,0,0.030034192773311156,4,1.5365753424657531,0.023809523809523808,2018,0,0
4081,0,0.0,84,0.786986301369863,0.011505273250239693,2020,0,0
4083,0,0.020151133501259445,0,0.5589603283173734,0.023809523809523808,2024,0,0
4084,0,0.0,82,1.7161643835616438,0.011505273250239693,2022,0,0
4086,0,0.0,86,1.6828767123287671,0.011505273250239693,2022,1,0
4087,0,0.024096385542168676,2,1.6151162790697673,0.03937947494033413,2024,0,0
4088,0,0.02022058823529412,4,0.495,0.03163686382393398,2025,1,0
4089,0,0.045454545454545456,3,1.2287671232876711,0.04307116104868914,2021,1,0
4093,0,0.050590219224283306,3,0.6459016393442621,0.031151003167898626,2022,0,0
4094,0,0.050590219224283306,4,0.793972602739726,0.03978422117329737,2024,1,0
4095,0,0.050590219224283306,28,0.7709302325581395,0.03163686382393398,2023,0,0
4096,0,0.044715447154471545,4,0.5523287671232876,0.03163686382393398,2024,0,0
4099,0,0.017064846416382253,75,0.8504098360655737,0.03163686382393398,2023,1,0
4101,0,0.020151133501259445,0,1.7061369863013698,0.023809523809523808,2022,0,0
4103,0,0.050590219224283306,4,1.5848360655737703,0.031151003167898626,2014,0,0
4104,0,0.020151133501259445,5,0.6311901504787961,0.03022508038585209,2023,2,0
4105,59808,0.0176678445229682,4,1.7331967213114754,0.011505273250239693,2020,1,1
4106,0,0.021897810218978103,4,0.5917920656634746,0.031151003167898626,2015,0,0
4107,0,0.0176678445229682,3,0.6196990424076607,0.011505273250239693,2017,1,0
4110,0,0.044715447154471545,5,0.6904109589041095,0.03163686382393398,2018,1,0
4113,0,0.041666666666666664,1,0.4370547945205479,0.03163686382393398,2024,3,0
4114,0,0.05421686746987952,5,0.9475409836065573,0.03978422117329737,2020,1,0
4116,0,0.030034192773311156,18,0.6893442622950819,0.03022508038585209,2019,1,0
4117,0,0.050590219224283306,6,0.6018493150684932,0.03163686382393398,2023,2,0
4120,0,0.017064846416382253,0,1.043835616438356,0.03022508038585209,2024,3,0
4121,25630,0.044715447154471545,4,0.7635616438356164,0.04307116104868914,2022,0,1
4124,0,0.020151133501259445,1,0.8258219178082191,0.023809523809523808,2024,0,0
4125,0,0.025,5,1.396027397260274,0.03978422117329737,2013,1,0
4127,0,0.044715447154471545,1,0.4952054794520547,0.03937947494033413,2013,0,0
4128,0,0.017064846416382253,0,0.8956849315068492,0.023809523809523808,2023,0,0
4129,0,0.02888086642599278,3,0.5506849315068493,0.03022508038585209,2015,1,0
4130,0,0.05049088359046283,1,0.5601369863013698,0.03937947494033413,2019,0,0
4132,0,0.050590219224283306,2,0.5245901639344261,0.031151003167898626,2022,0,0
4138,0,0.021897810218978103,1,0.3526027397260273,0.03022508038585209,2020,0,0
4140,0,0.05049088359046283,4,0.6353424657534246,0.03937947494033413,2024,1,0
4142,0,0.03676470588235294,0,1.2936986301369864,0.011505273250239693,2013,1,0
4144,0,0.03571428571428571,3,0.4146575342465753,0.03978422117329737,2017,0,0
4145,0,0.050590219224283306,1,0.3834246575342465,0.03163686382393398,2021,2,0
4146,0,0.015228426395939087,5,0.546311475409836,0.03022508038585209,2018,0,0
4147,0,0.044715447154471545,1,0.5983561643835617,0.03163686382393398,2024,3,0
4148,0,1.0003395702888159e-16,3,0.6164383561643835,0.04307116104868914,2013,2,0
4152,0,0.02022058823529412,32,0.9447945205479452,0.031151003167898626,2024,1,0
4153,0,0.050590219224283306,8,0.7241450068399452,0.031151003167898626,2023,0,0
4154,0,0.044715447154471545,5,1.0976712328767124,0.04307116104868914,2024,0,0
4155,0,0.02022058823529412,0,0.6308219178082191,0.031151003167898626,2023,1,0
4156,0,0.014124293785310734,1,1.3243500615595076,0.031151003167898626,2022,0,0
4158,0,0.021897810218978103,3,0.5276712328767122,0.031151003167898626,2022,0,0
4160,0,0.02680965147453083,1,0.8905479452054794,0.031151003167898626,2023,0,0
4162,0,0.025,0,1.3385245901639344,0.03937947494033413,2022,0,0
4163,0,0.0440251572327044,0,0.401917808219178,0.03163686382393398,2024,0,0
4164,0,0.024096385542168676,0,0.8597260273972602,0.03163686382393398,2022,0,0
4165,0,0.05421686746987952,8,0.9034931506849316,0.031151003167898626,2020,1,0
4168,0,0.037914691943127965,2,0.975,0.03022508038585209,2021,0,0
4169,0,0.04411764705882353,2,0.5367123287671232,0.03978422117329737,2022,0,0
4170,0,0.02022058823529412,0,2.7684426229508197,0.03978422117329737,2022,0,0
4171,0,0.03184713375796178,4,0.7001367989056086,0.03163686382393398,2024,0,0
4172,0,0.020151133501259445,1,0.8365068493150684,0.023809523809523808,2024,0,0
4173,0,0.05049088359046283,1,0.663934426229508,0.03937947494033413,2023,2,0
4177,0,0.016853932584269662,1,0.7386986301369863,0.03163686382393398,2024,0,0
4178,0,0.022222222222222223,1,0.4845205479452054,0.031151003167898626,2024,0,0
4179,0,0.0392156862745098,0,1.4188524590163931,0.011505273250239693,2022,2,0
4180,0,0.03184713375796178,2,0.6912328767123287,0.03978422117329737,2024,0,0
4181,0,0.037914691943127965,1,1.130958904109589,0.015151515151515152,2011,0,0
4182,0,0.034482758620689655,0,0.6308219178082191,0.023809523809523808,2022,2,0
4183,0,0.024096385542168676,3,0.7094262295081967,0.03022508038585209,2018,2,0
4184,0,0.0176678445229682,2,0.6860655737704918,0.011505273250239693,2016,0,0
4185,0,0.024096385542168676,3,1.4586986301369864,0.031151003167898626,2024,0,0
4187,0,0.021897810218978103,0,0.7253424657534246,0.03022508038585209,2016,0,0
4190,0,0.03184713375796178,2,0.8983561643835616,0.03978422117329737,2023,0,0
4191,0,0.020151133501259445,0,0.5326027397260273,0.03978422117329737,2022,0,0
4192,0,0.014124293785310734,2,0.6382191780821918,0.031151003167898626,2024,0,0
4193,0,0.02022058823529412,7,0.6254794520547945,0.03978422117329737,2021,0,0
4194,14688,0.05319148936170213,2,1.1614754098360656,0.03022508038585209,2022,1,1
4196,0,0.025,0,1.7054794520547945,0.03978422117329737,2008,0,0
4197,0,0.044715447154471545,0,0.6324213406292749,0.03937947494033413,2024,2,0
4198,0,0.044715447154471545,4,0.5153424657534246,0.015151515151515152,2014,0,0
4199,0,0.037914691943127965,0,0.5724657534246576,0.03978422117329737,2007,1,0
4202,0,0.015228426395939087,13,0.7573871409028727,0.031151003167898626,2012,1,0
4203,0,0.021897810218978103,1,0.6484931506849315,0.031151003167898626,2023,0,0
4204,0,0.021897810218978103,15,0.8724164383561643,0.024242424242424242,2022,0,0
4205,0,0.024096385542168676,3,0.3008207934336525,0.023809523809523808,2019,1,0
4206,0,0.02857142857142857,5,0.6875342465753423,0.023809523809523808,2015,1,0
4213,0,0.014124293785310734,2,0.8602459016393442,0.023809523809523808,2022,1,0
4218,0,0.04411764705882353,4,0.4282786885245901,0.03022508038585209,2022,0,0
4223,0,0.05049088359046283,0,0.6496580027359781,0.031151003167898626,2023,0,0
4226,0,0.025,1,0.2602459016393442,0.03022508038585209,2024,0,0
4228,0,0.020151133501259445,3,0.7438524590163934,0.03022508038585209,2022,0,0
4229,0,0.05049088359046283,1,0.8045081967213114,0.03937947494033413,2024,0,0
4230,0,0.025,30,1.186232876712329,0.03163686382393398,2024,0,0
4231,0,0.03676470588235294,7,0.7032786885245901,0.03163686382393398,2018,0,0
4235,0,0.0,7,1.4225409836065572,0.011505273250239693,2017,0,0
4237,0,0.02022058823529412,2,0.6703830369357044,0.031151003167898626,2019,0,0
4239,0,0.0176678445229682,18,0.1782786885245901,0.011505273250239693,2011,2,0
4240,0,0.022222222222222223,1,0.5704109589041095,0.03163686382393398,2025,1,0
4241,0,0.015228426395939087,0,0.5007029589041095,0.04307116104868914,2021,3,0
4242,0,0.037914691943127965,4,0.6875342465753423,0.03978422117329737,2011,1,0
4244,0,0.050590219224283306,1,0.4438356164383561,0.03022508038585209,2022,0,0
4245,0,0.05421686746987952,13,0.1639344262295081,0.03978422117329737,2023,2,0
4247,0,0.05049088359046283,0,0.8124657534246575,0.03978422117329737,2017,0,0
4248,0,0.0,10,1.093032786885246,0.011505273250239693,2018,0,0
4249,0,0.010830324909747292,6,3.4001367989056086,0.011505273250239693,2019,0,0
4250,0,0.044715447154471545,7,0.4782786885245901,0.03978422117329737,2023,0,0
4251,0,0.044715447154471545,5,0.390983606557377,0.031151003167898626,2010,0,0
4252,0,0.0,1,3.451954397394137,0.011505273250239693,2024,0,0
4253,0,0.010830324909747292,1,3.820804195804196,0.011505273250239693,2024,0,0
4254,0,0.010830324909747292,4,3.07279792746114,0.011505273250239693,2022,2,0
4255,0,0.041666666666666664,8,0.7356687898089171,0.03978422117329737,2024,0,0
4256,0,0.017064846416382253,0,0.7873972602739726,0.012345679012345678,2021,1,0
4257,0,0.021897810218978103,238,0.5823770491803278,0.031151003167898626,2022,0,0
4258,0,0.018867924528301886,6,0.8404109589041096,0.011505273250239693,2021,1,0
4259,0,0.02680965147453083,3,0.6332876712328767,0.031151003167898626,2018,0,0
4260,0,0.05421686746987952,3,1.6653898768809847,0.03937947494033413,2023,0,0
4261,0,0.05421686746987952,3,1.6653898768809847,0.03937947494033413,2023,0,0
4263,0,0.017064846416382253,8,0.8823287671232876,0.012345679012345678,2021,1,0
4265,0,0.0392156862745098,3,0.6941095890410958,0.03937947494033413,2020,0,0
4266,0,0.05049088359046283,11,0.4876561643835616,0.03022508038585209,2019,1,0
4268,0,0.050590219224283306,0,0.5708219178082191,0.03163686382393398,2024,1,0
4269,0,0.015228426395939087,1,0.7853424657534246,0.03978422117329737,2012,0,0
4270,0,0.020151133501259445,6,0.6357534246575341,0.03022508038585209,2021,0,0
4272,0,0.021897810218978103,4,0.5038356164383561,0.03978422117329737,2022,0,0
4273,0,0.05049088359046283,4,0.7602459016393442,0.03978422117329737,2023,0,0
4274,0,0.021897810218978103,0,0.5554109589041095,0.031151003167898626,2012,0,0
4277,0,0.03184713375796178,3,0.9443835616438356,0.03978422117329737,2019,0,0
4278,0,0.037914691943127965,3,3.191095890410959,0.031151003167898626,2014,0,0
4279,0,0.016853932584269662,2,0.5331967213114754,0.03163686382393398,2022,0,0
4280,0,0.0392156862745098,9,1.385245901639344,0.011505273250239693,2022,0,0
4281,0,0.05049088359046283,0,0.7631326949384404,0.03937947494033413,2023,1,0
4282,0,0.024096385542168676,0,0.7253424657534246,0.015151515151515152,2024,2,0
4283,0,0.017064846416382253,1,0.7730136986301369,0.03022508038585209,2021,0,0
4284,0,0.02022058823529412,4,0.8995890410958904,0.03978422117329737,2022,1,0
4288,0,0.015228426395939087,1,0.6836065573770491,0.03022508038585209,2015,2,0
4290,0,0.02888086642599278,0,0.7101369863013698,0.03937947494033413,2019,3,0
4291,0,0.025,2,1.6610958904109587,0.03937947494033413,2020,0,0
4292,0,0.034482758620689655,7,1.324604609589041,0.023809523809523808,2024,1,0
4294,0,0.03571428571428571,22,0.5415184678522571,0.03163686382393398,2023,0,0
4296,0,0.0392156862745098,4,0.343972602739726,0.031151003167898626,2019,0,0
4297,0,0.014124293785310734,5,0.7261643835616438,0.031151003167898626,2021,0,0
4298,0,0.050590219224283306,3,0.6780821917808219,0.03163686382393398,2021,0,0
4300,0,0.014124293785310734,2,0.6057534246575342,0.023809523809523808,2021,0,0
4301,0,0.018867924528301886,0,1.464557383561644,0.023809523809523808,2024,3,0
4306,0,0.05319148936170213,0,1.2994520547945203,0.03163686382393398,2022,0,0
4307,0,0.020151133501259445,2,1.069083447332421,0.023809523809523808,2023,0,0
4314,0,0.045454545454545456,3,0.4117808219178082,0.03163686382393398,2024,3,0
4315,0,0.0176678445229682,5,0.8956611570247933,0.011505273250239693,2024,0,0
4316,0,0.037914691943127965,0,0.9028688524590164,0.03163686382393398,2024,0,0
4318,0,0.021897810218978103,10,0.7553424657534246,0.03978422117329737,2023,0,0
4320,0,0.041666666666666664,4,0.6209016393442622,0.03937947494033413,2021,0,0
4321,0,0.02022058823529412,0,0.7376712328767123,0.03163686382393398,2022,0,0
4322,0,0.03676470588235294,0,0.403972602739726,0.03978422117329737,2018,0,0
4323,0,0.024096385542168676,1,1.459781121751026,0.03937947494033413,2023,0,0
4324,0,0.030034192773311156,0,1.625596024590164,0.04307116104868914,1900,1,0
4326,0,0.02888086642599278,6,0.816484268125855,0.023809523809523808,2023,0,0
4329,0,0.021897810218978103,3,0.5602459016393442,0.031151003167898626,2018,0,0
4330,0,0.05049088359046283,4,0.722876712328767,0.03937947494033413,2010,0,0
4333,0,0.014124293785310734,2,0.604931506849315,0.031151003167898626,2022,0,0
4334,0,0.02022058823529412,5,0.4910958904109589,0.03163686382393398,2024,0,0
4335,0,0.02022058823529412,4,0.8991803278688524,0.031151003167898626,2019,3,0
4339,0,0.04375,2,1.1206849315068492,0.023809523809523808,2021,1,0
4340,0,0.02022058823529412,1,1.043030136986301,0.03163686382393398,2022,1,0
4341,0,0.020151133501259445,0,0.7698701298701298,0.031151003167898626,2023,0,0
4342,0,0.017064846416382253,1,1.5815573770491804,0.03022508038585209,2017,1,0
4345,0,0.037914691943127965,1,0.9094520547945204,0.03163686382393398,2023,0,0
4346,0,0.03184713375796178,1,0.7191780821917808,0.03978422117329737,2022,0,0
4348,0,0.041666666666666664,1,0.7344049247606019,0.03163686382393398,2024,0,0
4349,3577,0.021897810218978103,7,0.5404109589041095,0.03937947494033413,2016,0,1
4350,0,0.03676470588235294,4,0.3747945205479452,0.03022508038585209,2022,0,0
4351,0,0.037914691943127965,2,0.6848360655737704,0.03163686382393398,2018,2,0
4358,0,0.024096385542168676,5,1.415253077975376,0.031151003167898626,2018,1,0
4359,0,0.018867924528301886,1,1.1045827633378933,0.023809523809523808,2023,0,0
4360,0,0.041666666666666664,1,0.9435616438356164,0.03022508038585209,2017,1,0
4365,0,0.050590219224283306,0,0.7243502051983584,0.03163686382393398,2024,0,0
4367,0,0.041666666666666664,0,0.2901369863013698,0.03022508038585209,2021,0,0
4368,0,0.020151133501259445,1,0.7054109589041095,0.023809523809523808,2024,0,0
4370,0,0.05421686746987952,9,0.4173287671232876,0.03978422117329737,2023,0,0
4371,0,0.021897810218978103,8,0.356967213114754,0.031151003167898626,2012,0,0
4374,0,0.0176678445229682,2,0.8280821917808219,0.011505273250239693,2014,0,0
4375,0,0.018867924528301886,19,0.5117001828153565,0.03978422117329737,2019,1,0
4376,0,0.024096385542168676,4,0.8934246575342465,0.03022508038585209,2022,0,0
4377,0,0.0440251572327044,1,0.5038356164383561,0.03163686382393398,2022,3,0
4378,0,0.044715447154471545,1,0.63,0.03163686382393398,2025,0,0
4381,0,0.04375,4,0.8493160054719562,0.023809523809523808,2023,1,0
4383,0,0.02680965147453083,1,1.4732876712328768,0.03163686382393398,2022,1,0
4385,0,0.02888086642599278,0,0.9816689466484269,0.023809523809523808,2023,0,0
4391,0,0.05319148936170213,1,0.3645205479452054,0.031151003167898626,2019,0,0
4392,0,0.020151133501259445,6,0.7512328767123287,0.023809523809523808,2024,3,0
4396,0,0.0176678445229682,2,0.60328317373461,0.011505273250239693,2013,0,0
4397,0,0.0176678445229682,7,1.726950354609929,0.03978422117329737,2018,1,0
4398,0,0.021897810218978103,6,0.4056164383561643,0.03937947494033413,2019,0,0
4400,0,0.020151133501259445,1,1.0415868673050617,0.023809523809523808,2023,0,0
4401,0,0.020151133501259445,4,0.8803009575923392,0.023809523809523808,2024,3,0
4402,0,0.010830324909747292,5,4.006837606837607,0.011505273250239693,2024,0,0
4403,0,0.03184713375796178,52,0.4857534246575342,0.031151003167898626,2017,0,0
4405,0,0.0176678445229682,3,0.4886301369863013,0.011505273250239693,2023,0,0
4407,0,0.03676470588235294,8,0.8852459016393442,0.029411764705882353,2013,0,0
4408,0,0.020151133501259445,1,0.8033343493150684,0.023809523809523808,2025,1,0
4417,0,0.021897810218978103,2,0.5375342465753424,0.023809523809523808,2018,3,0
4419,0,0.041666666666666664,5,0.3,0.03022508038585209,2022,3,0
4420,0,0.021897810218978103,88,0.725,0.03022508038585209,2014,0,0
4422,0,0.05319148936170213,20,0.794317808219178,0.03163686382393398,2021,1,0
4425,0,0.03003419285863133,0,0.8191518467852257,0.023809523809523808,2023,0,0
4426,0,0.020151133501259445,0,0.6965753424657534,0.023809523809523808,2024,0,0
4428,0,0.021897810218978103,3,0.952530779753762,0.015151515151515152,2023,0,0
4429,0,0.0176678445229682,10,0.8280821917808219,0.011505273250239693,2021,1,0
4431,0,0.010830324909747292,6,3.0597127222982214,0.011505273250239693,2018,0,0
4435,0,0.010830324909747292,5,3.77749658002736,0.011505273250239693,2020,1,0
4437,0,0.010830324909747292,3,3.77749658002736,0.011505273250239693,2020,1,0
4438,0,0.021897810218978103,3,0.5459016393442622,0.03022508038585209,2022,0,0
4442,0,0.017064846416382253,1,0.6094520547945205,0.03022508038585209,2019,0,0
4444,0,0.010830324909747292,3,3.77749658002736,0.011505273250239693,2020,1,0
4445,0,0.044715447154471545,6,0.8095890410958904,0.031151003167898626,2021,1,0
4449,0,0.0176678445229682,125,0.6429729729729728,0.011505273250239693,2018,0,0
4453,0,0.050590219224283306,8,0.4298630136986301,0.03978422117329737,2014,0,0
4454,0,0.05049088359046283,3,0.7713698630136986,0.03937947494033413,2021,0,0
4456,0,0.010830324909747292,3,4.006837606837607,0.011505273250239693,2024,1,0
4457,0,0.021897810218978103,3,0.5552054794520547,0.024242424242424242,2024,0,0
4458,0,0.010830324909747292,4,3.0597127222982214,0.011505273250239693,2018,3,0
4461,0,0.021897810218978103,1,1.445,0.03978422117329737,2021,0,0
4462,0,0.02022058823529412,0,1.2831967213114754,0.03163686382393398,2024,3,0
4463,0,0.030034192773311152,0,0.877808219178082,0.029411764705882353,2008,2,0
4466,0,0.010830324909747292,8,3.77749658002736,0.011505273250239693,2020,3,0
4467,0,0.030034192773311156,0,0.7484136986301368,0.024242424242424242,2014,2,0
4470,0,0.045454545454545456,4,0.6982191780821917,0.031151003167898626,2024,1,0
4471,0,0.0,0,2.8351904090267985,0.011505273250239693,2024,0,0
4473,0,0.017064846416382253,0,1.345890410958904,0.012345679012345678,2018,0,0
4478,0,0.02680965147453083,0,1.2491803278688525,0.03978422117329737,2017,0,0
4481,0,0.010830324909747292,8,3.4001367989056086,0.011505273250239693,2019,0,0
4482,0,0.0440251572327044,5,0.4627049180327868,0.03022508038585209,2020,0,0
4483,0,0.041666666666666664,2,0.927086121751026,0.031151003167898626,2010,0,0
4484,0,0.050590219224283306,0,0.6655737704918032,0.03022508038585209,2022,0,0
4485,0,0.0176678445229682,299,1.1487704918032786,0.03022508038585209,2019,1,0
4487,0,0.0176678445229682,8,1.853445205479452,0.03022508038585209,2017,0,0
4488,0,0.05049088359046283,0,0.2338356164383561,0.03022508038585209,2014,0,0
4492,0,0.021897810218978103,0,0.8938440287277701,0.031151003167898626,2013,2,0
4494,0,0.0392156862745098,6,0.8882872540983606,0.04307116104868914,2020,2,0
4495,0,0.03003419271140607,1,0.2177807486631016,0.03978422117329737,2024,0,0
4496,137559,0.05049088359046283,4,1.6327397260273973,0.031151003167898626,2019,0,1
4500,0,0.05049088359046283,4,0.6787961285909712,0.031151003167898626,2019,0,0
4502,0,0.021897810218978103,1,0.7516438356164383,0.03163686382393398,2023,1,0
4504,0,0.050590219224283306,1,0.3868852459016393,0.03978422117329737,2016,0,0
4506,5782,0.037914691943127965,6,0.687945205479452,0.029411764705882353,2017,0,1
4507,0,0.0176678445229682,1,0.7267808219178082,0.011505273250239693,2013,0,0
4509,0,0.017064846416382253,3,0.7524657534246575,0.012345679012345678,2018,0,0
4510,0,0.034482758620689655,0,1.2123287671232876,0.03022508038585209,2023,0,0
4515,0,0.02680965147453083,1,0.5675342465753423,0.03163686382393398,2019,1,0
4517,0,0.025,8,1.2018493150684932,0.031151003167898626,2024,1,0
4519,0,0.0440251572327044,1,0.4204109589041095,0.03163686382393398,2021,1,0
4521,0,0.030034192773311156,1,1.3557534246575342,0.03978422117329737,2020,1,0
4522,0,0.025,0,1.3068493150684932,0.03022508038585209,2024,0,0
4525,0,0.02888086642599278,1,0.9217808219178082,0.023809523809523808,2021,0,0
4527,0,0.04375,1,1.068467852257182,0.023809523809523808,2023,0,0
4535,0,0.0440251572327044,0,0.6747945205479452,0.03163686382393398,2019,0,0
4536,0,0.041666666666666664,0,0.5712328767123287,0.03978422117329737,2024,1,0
4540,0,0.024096385542168676,0,1.208002735978112,0.03937947494033413,2023,0,0
4544,0,0.018867924528301886,1,1.519931506849315,0.023809523809523808,2024,0,0
4547,0,0.016853932584269662,3,0.5395890410958905,0.03163686382393398,2024,0,0
4552,0,0.044715447154471545,44,0.9543801780821916,0.04307116104868914,2024,0,0
4554,0,0.044715447154471545,0,0.6530136986301369,0.031151003167898626,2023,1,0
4555,0,0.030034192773311156,14,0.2987704918032786,0.011505273250239693,2012,0,0
4558,0,0.02680965147453083,1,0.4146575342465753,0.031151003167898626,2017,0,0
4562,0,0.02857142857142857,3,1.025,0.023809523809523808,2007,2,0
4563,0,0.03003419271140607,1,1.8939041095890408,0.031151003167898626,2017,0,0
4568,0,0.04375,4,0.5748903287671232,0.04307116104868914,2023,0,0
4571,0,0.02022058823529412,0,0.8084815321477428,0.03163686382393398,2024,1,0
4573,0,0.041666666666666664,0,0.5831506849315068,0.03163686382393398,2025,0,0
4575,0,0.02022058823529412,7,0.356701030927835,0.03978422117329737,2024,0,0
4576,0,0.04477611940298507,0,0.8030136986301369,0.04307116104868914,2024,0,0
4578,0,0.03571428571428571,1,2.2594520547945205,0.03937947494033413,2024,3,0
4579,0,0.02680965147453083,1,0.6147540983606558,0.03022508038585209,2018,1,0
4581,0,0.05049088359046283,10,1.057808219178082,0.03937947494033413,2021,1,0
4591,0,0.024096385542168676,2,1.8996575342465751,0.03937947494033413,2024,0,0
4592,0,0.02680965147453083,7,2.2381147540983606,0.03978422117329737,2017,0,0
4597,0,0.044715447154471545,6,0.6008219178082191,0.03978422117329737,2024,1,0
4601,0,0.050590219224283306,2,0.6415068493150684,0.03163686382393398,2024,1,0
4604,0,0.0392156862745098,2,0.4541095890410958,0.03978422117329737,2021,0,0
4607,0,0.0176678445229682,17,0.0616924476797088,0.011505273250239693,2025,0,0
4608,0,0.03184713375796178,4,0.717945205479452,0.031151003167898626,2023,2,0
4611,0,0.03676470588235294,0,0.6341095890410958,0.03022508038585209,2021,0,0
4613,0,0.050590219224283306,1,0.4678767123287671,0.03163686382393398,2024,0,0
4614,0,0.044715447154471545,0,0.546986301369863,0.03937947494033413,2016,0,0
4615,0,0.037914691943127965,0,0.5687671232876712,0.03022508038585209,2012,0,0
4617,0,0.017064846416382253,5,1.1218194254445963,0.012345679012345678,2024,0,0
4619,0,0.04477611940298507,3,0.9324657534246577,0.03937947494033413,2024,3,0
4620,0,0.05049088359046283,0,0.4976712328767123,0.03937947494033413,2021,1,0
4621,0,0.05421686746987952,60,0.881967213114754,0.03937947494033413,2022,2,0
4622,0,0.021897810218978103,0,0.4555479452054794,0.03163686382393398,2018,1,0
4624,0,0.044715447154471545,3,0.7310958904109589,0.04307116104868914,2021,1,0
4626,0,0.041666666666666664,1,0.8328410958904109,0.03937947494033413,2018,2,0
4629,0,0.0176678445229682,8,1.4955223880597015,0.03022508038585209,2018,2,0
4630,0,0.02888086642599278,1,1.3393150684931503,0.023809523809523808,2022,0,0
4634,0,0.020151133501259445,1,0.9580711354309164,0.023809523809523808,2024,0,0
4636,0,0.0440251572327044,0,0.48,0.04307116104868914,2017,0,0
4637,0,0.016853932584269662,2,0.737688098495212,0.03163686382393398,2024,0,0
4640,0,0.05319148936170213,0,0.753904109589041,0.03163686382393398,2024,0,0
4641,0,0.025,7,2.0274590163934425,0.03978422117329737,2024,2,0
4645,0,0.05,0,0.6295890410958904,0.03022508038585209,2024,1,0
4646,0,0.0176678445229682,1,1.610958904109589,0.031151003167898626,2016,1,0
4647,0,0.022222222222222223,14,0.5558219178082191,0.03163686382393398,2024,0,0
4648,0,0.050590219224283306,0,0.7307377049180327,0.03022508038585209,2020,3,0
4649,0,0.014124293785310734,2,0.7220547945205479,0.03022508038585209,2022,0,0
4650,0,0.0176678445229682,9,1.2410958904109588,0.03022508038585209,2014,0,0
4651,0,0.0176678445229682,2,0.8280821917808219,0.011505273250239693,2015,1,0
4652,0,0.037914691943127965,4,0.837945205479452,0.03163686382393398,2019,3,0
4654,0,0.010830324909747292,6,4.197127222982216,0.011505273250239693,2021,0,0
4655,6751,0.021897810218978103,2,0.6336986301369864,0.024242424242424242,2025,1,1
4656,0,0.037914691943127965,2,2.663934426229508,0.03163686382393398,2019,0,0
4657,0,0.03184713375796178,7,1.589344262295082,0.03978422117329737,2022,2,0
4660,0,0.041666666666666664,3,0.3973972602739726,0.031151003167898626,2014,2,0
4663,0,0.0392156862745098,1,0.6850684931506849,0.03022508038585209,2018,1,0
4664,0,0.010830324909747292,3,4.094528043775649,0.011505273250239693,2023,0,0
4666,0,0.030034192773311156,3,1.3733606557377047,0.011505273250239693,2017,2,0
4667,0,0.010830324909747292,3,3.4001367989056086,0.011505273250239693,2019,2,0
4668,0,0.05421686746987952,1,1.0336065573770492,0.04307116104868914,2020,0,0
4669,0,0.03676470588235294,6,0.3848360655737704,0.031151003167898626,2011,0,0
4676,0,0.02022058823529412,0,0.4695205479452054,0.023809523809523808,2020,0,0
4677,0,0.024096385542168676,16,1.7618852459016392,0.011505273250239693,2017,0,0
4678,0,0.021897810218978103,1,0.815983606557377,0.03978422117329737,2021,0,0
4679,0,0.05,1,0.830958904109589,0.012345679012345678,2024,0,0
4682,0,0.02888086642599278,3,0.888904109589041,0.023809523809523808,2022,0,0
4683,0,0.02022058823529412,0,0.5682692876712327,0.04307116104868914,2021,0,0
4685,0,0.016853932584269662,0,0.606986301369863,0.03163686382393398,2024,3,0
4686,0,0.0176678445229682,0,1.4125854993160054,0.011505273250239693,2015,0,0
4687,0,0.02022058823529412,0,0.9323770491803278,0.03022508038585209,2024,0,0
4688,0,0.0,6,0.9731506849315068,0.03978422117329737,2020,1,0
4693,0,0.0176678445229682,1,0.8280821917808219,0.011505273250239693,2018,2,0
4695,0,0.010830324909747292,2,4.268331053351573,0.011505273250239693,2023,0,0
4696,0,0.010830324909747292,2,3.236885245901639,0.011505273250239693,2020,0,0
4698,0,0.05049088359046283,1,0.6521917808219178,0.03978422117329737,2015,0,0
4699,0,0.05421686746987952,0,1.008904109589041,0.03978422117329737,2022,0,0
4701,0,0.03003282928497105,0,0.6918032786885245,0.011505273250239693,2013,2,0
4704,0,0.017064846416382253,7,0.958686730506156,0.012345679012345678,2023,0,0
4706,0,0.030034192773311156,31,0.6127049180327868,0.03022508038585209,2023,0,0
4707,0,0.015228426395939087,179,0.9526027397260272,0.023809523809523808,2019,0,0
4709,0,0.05319148936170213,0,0.7306849315068493,0.03163686382393398,2024,0,0
4710,0,0.021897810218978103,0,0.4730136986301369,0.03978422117329737,2012,1,0
4713,0,0.030034192773311156,1,0.6764383561643835,0.031151003167898626,2013,0,0
4715,0,0.044715447154471545,4,0.5161643835616438,0.04307116104868914,2024,0,0
4716,0,0.018867924528301886,1,1.3056164383561644,0.023809523809523808,2022,1,0
4717,0,0.018867924528301886,1,1.6540983606557376,0.023809523809523808,2024,0,0
